userId,itemId,rating,timestamp
703,141,2.0,1065830400
355,142,3.0,1056672000
918,143,4.0,1050364800
575,144,2.0,1205107200
56,145,5.0,1020384000
860,146,5.0,1008806400
457,147,5.0,1352332800
471,148,4.0,1089417600
824,149,4.0,1120262400
142,150,4.0,1403654400
891,151,4.0,1150329600
518,151,4.0,1378166400
196,152,5.0,1060387200
213,153,5.0,1396915200
320,154,2.0,1048291200
71,155,5.0,1316131200
897,156,2.0,1400112000
645,157,3.0,1237680000
984,158,5.0,1328659200
149,158,5.0,1159056000
108,159,4.0,1102377600
108,160,5.0,1051660800
285,161,4.0,1061164800
224,162,4.0,1157328000
442,162,5.0,1113350400
442,163,2.0,1221782400
108,164,5.0,1044748800
108,165,5.0,1065657600
971,166,3.0,1294185600
15,167,5.0,1086652800
960,168,3.0,1353801600
358,168,5.0,1363305600
732,168,4.0,1235001600
738,168,5.0,1005955200
631,169,5.0,1133654400
413,170,3.0,1351123200
654,171,3.0,1092355200
776,172,2.0,1041984000
381,173,5.0,1013212800
381,174,1.0,1107648000
956,175,3.0,1377129600
912,176,5.0,1210982400
635,177,3.0,1347235200
645,178,4.0,1032912000
18,179,5.0,1168992000
546,180,3.0,1010016000
6,181,5.0,1176595200
546,181,4.0,1010016000
853,182,5.0,1123459200
341,183,4.0,1155600000
108,184,1.0,1250553600
678,185,4.0,1228521600
108,186,4.0,1068163200
108,187,4.0,1083369600
108,188,4.0,1084233600
398,189,4.0,1083715200
811,190,5.0,1389312000
101,191,3.0,1067126400
765,192,3.0,1245024000
12,193,5.0,1129766400
108,194,3.0,1095811200
108,195,5.0,1335052800
101,196,3.0,1071273600
341,197,5.0,1157155200
679,198,1.0,1029542400
922,199,2.0,1310601600
275,199,2.0,1360540800
986,199,4.0,1320278400
340,199,1.0,1365206400
268,199,4.0,1387238400
712,199,5.0,1087084800
696,200,2.0,1320451200
365,201,5.0,1397433600
499,202,5.0,1215129600
947,202,5.0,1329091200
747,203,5.0,1157932800
149,204,5.0,1174176000
518,205,4.0,1395273600
182,206,5.0,1381881600
184,207,4.0,990748800
546,208,5.0,993600000
349,209,5.0,1351209600
654,209,5.0,1094169600
305,209,4.0,1178755200
631,209,5.0,1098230400
606,209,4.0,1159574400
40,210,4.0,1049932800
661,211,4.0,980380800
137,212,3.0,1386115200
584,213,5.0,1001980800
600,214,4.0,1278288000
889,214,3.0,1051228800
584,215,4.0,1025654400
108,216,1.0,1033516800
550,217,5.0,984182400
232,218,5.0,1168128000
645,219,3.0,1237075200
712,219,5.0,1086912000
584,220,4.0,1126915200
584,221,5.0,1095465600
679,222,1.0,966988800
305,223,5.0,1174521600
119,224,5.0,974678400
108,224,5.0,1037145600
905,224,5.0,1085184000
120,224,4.0,961200000
381,225,5.0,929404800
220,226,5.0,1116374400
661,227,5.0,990489600
115,228,5.0,1375056000
203,228,5.0,1193875200
516,229,5.0,1233878400
960,230,4.0,1348012800
108,230,2.0,1020902400
628,231,4.0,1260144000
807,231,5.0,1401667200
971,231,2.0,1299715200
839,232,5.0,1179273600
108,233,1.0,1109980800
838,234,2.0,967248000
119,235,5.0,963792000
401,236,4.0,1132012800
213,237,1.0,1404777600
184,238,4.0,977875200
213,238,4.0,1386720000
984,239,5.0,1324944000
679,239,1.0,970012800
188,239,5.0,1399680000
44,239,1.0,988156800
368,239,3.0,1364601600
712,239,5.0,1086998400
725,240,5.0,1372982400
100,240,5.0,1401494400
518,240,4.0,1341273600
546,241,3.0,971395200
108,242,5.0,1165708800
566,243,1.0,1070755200
575,244,3.0,1188259200
305,245,3.0,1136937600
678,246,5.0,1044921600
645,246,5.0,1254528000
427,247,4.0,1336780800
108,248,5.0,1016582400
305,248,4.0,1131408000
175,249,5.0,1362355200
738,249,5.0,1033516800
175,250,5.0,1362355200
738,251,3.0,1020297600
304,252,5.0,1398384000
516,253,5.0,1212364800
951,254,5.0,1350432000
907,254,5.0,1291766400
268,254,4.0,1402099200
966,255,5.0,1189382400
304,255,5.0,1398384000
961,255,5.0,1379289600
593,256,5.0,1388966400
108,257,5.0,969321600
341,258,5.0,1157414400
750,259,5.0,1313798400
470,259,5.0,1193443200
853,259,5.0,1165190400
108,259,4.0,1167868800
336,259,5.0,1151539200
224,259,5.0,1150156800
121,259,5.0,1231286400
243,259,3.0,1349222400
140,259,3.0,1137974400
108,260,4.0,1109116800
101,261,5.0,1071273600
44,262,1.0,988156800
645,262,5.0,1235088000
258,262,5.0,1120780800
108,263,5.0,1020211200
738,263,5.0,1015977600
101,264,5.0,1071273600
678,265,5.0,997747200
844,266,5.0,1130198400
424,267,5.0,1325635200
427,268,4.0,1346630400
108,268,5.0,986083200
75,269,3.0,1357084800
358,269,5.0,1401840000
991,269,5.0,1168646400
645,269,4.0,1242172800
101,270,4.0,1071619200
225,271,5.0,1017964800
101,271,3.0,1071360000
196,272,5.0,1107216000
304,273,5.0,1398384000
196,274,5.0,1094256000
811,275,5.0,1389312000
996,275,4.0,1314316800
108,276,5.0,1012003200
108,277,4.0,1026345600
108,278,5.0,986947200
108,279,4.0,1097884800
207,280,5.0,1123200000
796,281,5.0,1155772800
205,281,5.0,1086825600
805,282,5.0,1138060800
860,282,5.0,1065484800
637,282,5.0,1108166400
406,282,5.0,1024358400
56,282,5.0,1017964800
712,282,1.0,1086048000
738,282,5.0,1015632000
727,283,4.0,1036713600
674,284,5.0,1121472000
682,285,4.0,961545600
184,286,4.0,956275200
839,287,5.0,1179360000
184,287,5.0,948067200
839,288,4.0,1179360000
184,288,5.0,989798400
546,289,3.0,1019606400
108,290,2.0,1077667200
575,290,4.0,1023667200
628,291,4.0,1226880000
851,291,4.0,1356393600
184,292,4.0,1001289600
184,293,4.0,983491200
226,294,3.0,967161600
712,294,5.0,1085184000
305,295,5.0,1228867200
293,295,5.0,1390089600
11,296,5.0,1384214400
184,297,5.0,973468800
306,298,2.0,1081987200
184,299,5.0,974160000
999,300,5.0,1169424000
341,301,5.0,1171497600
628,302,4.0,1186617600
518,303,5.0,1383955200
454,304,3.0,1141948800
243,305,5.0,1177200000
983,306,5.0,1109721600
471,307,5.0,1075507200
471,308,4.0,1110412800
600,309,5.0,1268956800
454,310,3.0,1171238400
490,311,5.0,1211414400
108,312,4.0,1007251200
293,313,3.0,1197158400
84,314,5.0,1158710400
705,315,4.0,1363219200
442,315,4.0,1139529600
104,316,5.0,1356480000
575,317,4.0,964137600
538,318,4.0,1384732800
381,319,4.0,1066089600
406,320,1.0,1048464000
56,320,4.0,1031616000
628,321,4.0,1132185600
398,322,1.0,1096502400
108,323,4.0,1200960000
108,324,4.0,1075939200
331,325,5.0,1198108800
147,326,5.0,1029542400
381,326,5.0,1029628800
751,327,3.0,966124800
730,328,5.0,1153526400
674,328,4.0,1147564800
232,328,4.0,1251763200
18,328,5.0,1200441600
518,328,5.0,1325635200
273,329,5.0,1217635200
273,330,5.0,1217635200
273,331,5.0,1217635200
628,332,4.0,1199836800
575,333,5.0,1054857600
108,334,4.0,1082073600
860,335,2.0,1008547200
56,335,5.0,1009238400
880,335,1.0,1130457600
180,335,1.0,1022889600
320,335,5.0,1022544000
980,335,2.0,1062806400
844,336,5.0,1260403200
562,337,5.0,1369008000
108,338,5.0,1050537600
912,339,4.0,1240617600
0,340,5.0,1389225600
308,341,4.0,1083628800
678,342,5.0,1153785600
101,343,4.0,1072310400
158,344,5.0,1404172800
748,344,5.0,1325548800
108,345,5.0,1064966400
724,346,5.0,1116201600
23,347,4.0,1224460800
860,348,5.0,1020470400
108,348,4.0,1128643200
807,349,5.0,1401667200
292,349,3.0,1131062400
984,350,5.0,1323648000
108,350,5.0,1293840000
471,350,4.0,1274572800
809,351,5.0,1183248000
646,351,5.0,1155168000
727,352,4.0,1104451200
195,353,2.0,1375574400
108,354,5.0,1100908800
413,354,4.0,1400457600
68,355,5.0,1354406400
575,356,4.0,1032134400
905,357,4.0,1104278400
108,358,1.0,1042934400
456,359,4.0,1384041600
284,360,5.0,1054944000
88,360,5.0,976320000
398,361,5.0,1101427200
224,362,5.0,1098748800
498,363,5.0,1358899200
398,364,5.0,1089849600
905,365,4.0,1242950400
341,366,5.0,1187395200
273,367,5.0,1260748800
273,368,5.0,1260835200
340,368,5.0,1199577600
192,369,5.0,1397952000
427,370,3.0,1357344000
161,371,5.0,1368057600
108,372,3.0,1112918400
341,373,5.0,1182384000
108,374,3.0,1055721600
232,375,3.0,1344902400
840,376,4.0,1139184000
471,376,4.0,1133136000
471,377,4.0,1134432000
471,378,4.0,1134950400
71,379,5.0,1340496000
199,380,5.0,1022976000
628,380,4.0,1066003200
108,381,4.0,1027209600
108,382,4.0,1137196800
108,383,4.0,1057017600
935,384,5.0,1342396800
905,385,5.0,1161993600
341,386,2.0,1110412800
273,387,5.0,1253145600
305,388,2.0,1114646400
305,389,3.0,1162425600
575,390,3.0,1096848000
682,391,5.0,1083456000
108,391,1.0,1097798400
999,392,5.0,1172016000
727,393,4.0,1090627200
727,394,4.0,1120262400
108,395,4.0,1094342400
115,396,5.0,1374969600
996,397,4.0,1314316800
341,398,5.0,1152662400
823,399,5.0,1151712000
727,400,5.0,1020211200
142,400,3.0,1369440000
763,400,4.0,1078876800
983,400,5.0,1128470400
40,400,4.0,1023321600
724,401,5.0,1106438400
232,402,1.0,1288742400
823,403,3.0,1160265600
305,403,4.0,1141516800
528,404,5.0,1221955200
108,405,5.0,1014768000
341,406,4.0,1135814400
893,407,4.0,1380931200
108,408,4.0,1080604800
542,409,4.0,1291334400
542,410,4.0,1282262400
454,411,5.0,1168300800
454,412,5.0,1168300800
108,413,4.0,1309219200
137,414,5.0,1373846400
628,415,4.0,1288310400
800,416,3.0,1309824000
584,417,4.0,1104451200
416,418,1.0,1397174400
331,419,4.0,1288310400
628,419,3.0,1284163200
108,420,2.0,1060819200
724,421,3.0,1106438400
944,422,4.0,1278979200
763,423,4.0,1079481600
341,424,5.0,1138147200
305,425,3.0,1116892800
575,426,4.0,1144195200
341,427,5.0,1161216000
305,428,5.0,977875200
473,428,4.0,1183420800
101,429,1.0,1072310400
108,430,3.0,1130976000
814,431,3.0,1249257600
807,431,5.0,1401667200
661,432,5.0,1114300800
584,433,1.0,1169856000
2,433,4.0,1394064000
440,434,4.0,1062892800
108,435,3.0,1080777600
968,436,5.0,1258588800
413,437,2.0,1360627200
727,438,4.0,1089244800
727,439,4.0,1149638400
892,439,5.0,1139443200
440,440,5.0,1104537600
108,440,5.0,1293840000
63,440,5.0,1186012800
293,440,4.0,1264032000
153,441,4.0,1234742400
518,442,5.0,1394496000
108,443,4.0,1112745600
413,443,4.0,1315958400
413,444,3.0,1351123200
529,445,4.0,1175558400
342,446,4.0,1403827200
712,447,5.0,1057968000
693,448,4.0,1117411200
905,448,4.0,1174089600
518,449,1.0,1396051200
575,450,5.0,1084492800
860,451,5.0,1062633600
293,452,5.0,1152403200
497,453,4.0,1078099200
880,453,1.0,1130457600
712,453,5.0,1085097600
108,454,4.0,1090195200
584,455,4.0,1100390400
490,456,4.0,1287100800
860,457,5.0,1065744000
707,457,5.0,1363046400
108,458,4.0,1092787200
488,459,5.0,1383696000
137,459,4.0,1360368000
615,460,5.0,1163462400
341,461,5.0,1146787200
108,462,1.0,1085097600
224,463,5.0,1158796800
442,463,4.0,1093305600
392,463,3.0,1399593600
445,464,5.0,1314144000
363,465,4.0,1147305600
853,466,1.0,1213660800
771,467,5.0,1199318400
111,468,5.0,1360454400
691,469,4.0,1371254400
293,469,5.0,1356825600
23,470,3.0,1250985600
23,471,4.0,1250985600
401,472,5.0,1160092800
471,473,3.0,1214179200
108,474,4.0,1019174400
293,475,5.0,1208044800
807,476,4.0,1401667200
584,477,3.0,1164499200
77,478,5.0,1377993600
135,479,5.0,1349481600
334,480,5.0,1386806400
751,481,4.0,1022803200
237,482,5.0,1228953600
751,482,4.0,967507200
224,483,1.0,976752000
678,484,4.0,979084800
244,485,5.0,875232000
342,486,4.0,1403827200
991,486,5.0,1168732800
237,487,5.0,1044489600
243,487,5.0,958348800
730,488,5.0,1125360000
232,488,3.0,1215907200
243,488,5.0,1031270400
319,488,3.0,1403740800
243,489,5.0,1349913600
889,489,5.0,1052352000
243,490,5.0,1349740800
243,491,5.0,960422400
889,491,4.0,1056672000
751,492,5.0,959990400
232,493,2.0,1255132800
224,494,2.0,977875200
149,495,5.0,1151971200
751,496,4.0,1021075200
905,497,3.0,1084665600
251,498,4.0,1156377600
678,498,4.0,991699200
199,499,5.0,1043193600
678,499,4.0,980121600
678,500,4.0,991699200
635,501,5.0,1326585600
751,501,4.0,1065571200
635,502,5.0,1370131200
678,503,4.0,988675200
584,504,2.0,1156550400
757,505,5.0,950313600
257,506,5.0,1393286400
727,507,4.0,1092441600
712,507,5.0,1085097600
108,508,4.0,1088553600
693,509,4.0,1299715200
108,510,3.0,1127260800
6,511,3.0,1183852800
341,511,4.0,1168819200
108,512,4.0,1094428800
258,513,4.0,1136246400
799,514,2.0,1118016000
326,514,2.0,1259452800
724,514,5.0,1113350400
898,514,5.0,1116806400
292,515,4.0,1147046400
84,516,4.0,1216080000
946,517,4.0,1353974400
318,518,3.0,1359158400
108,519,5.0,1084233600
275,519,4.0,1360540800
584,520,4.0,1111968000
584,521,5.0,1130803200
889,522,4.0,1166745600
999,523,5.0,1171238400
724,524,5.0,1113782400
471,525,4.0,982108800
471,526,3.0,989366400
763,527,4.0,1078876800
73,528,4.0,1089331200
712,528,5.0,1085097600
471,529,4.0,1179360000
363,530,5.0,1147737600
443,531,5.0,1360195200
108,532,4.0,1102464000
312,533,3.0,1163030400
887,534,5.0,1283644800
213,535,5.0,1394236800
678,535,5.0,1151971200
946,536,5.0,1317254400
180,536,5.0,1404950400
308,537,5.0,1048032000
775,537,1.0,1391558400
215,538,5.0,1400976000
645,539,2.0,1248134400
724,540,5.0,1105660800
766,541,4.0,1398729600
628,542,4.0,1128384000
584,543,5.0,1155945600
727,544,5.0,1079740800
161,545,5.0,1368144000
746,546,5.0,1156982400
108,547,4.0,1120521600
108,548,5.0,1117324800
836,548,3.0,1127952000
707,549,5.0,1391040000
824,550,3.0,1104537600
96,551,5.0,1344643200
487,552,5.0,993686400
724,552,5.0,1109894400
883,553,4.0,1201910400
189,554,5.0,1384300800
328,554,5.0,1277078400
546,555,4.0,1185235200
341,556,5.0,1157414400
724,557,3.0,1112832000
108,558,5.0,1226880000
795,558,4.0,1236816000
938,559,5.0,1212537600
108,559,4.0,1051228800
678,559,5.0,1149638400
119,560,5.0,932947200
363,561,5.0,1199404800
213,561,2.0,1398038400
172,561,3.0,1349740800
320,561,5.0,1013644800
219,561,5.0,1229385600
442,561,4.0,1093824000
615,561,1.0,1402790400
115,562,4.0,1374883200
727,563,3.0,1201910400
727,564,5.0,1201910400
706,565,1.0,1171065600
670,566,4.0,1389916800
337,566,4.0,1386115200
189,566,5.0,1379721600
363,567,2.0,1209081600
984,568,5.0,1307836800
661,568,4.0,985305600
905,568,5.0,1023235200
999,569,4.0,1112745600
724,570,5.0,1108166400
492,571,1.0,1123891200
880,571,3.0,1130457600
407,571,4.0,1153785600
706,572,5.0,1153094400
724,573,5.0,1116460800
972,573,3.0,1156550400
363,574,5.0,1224720000
724,575,5.0,1113696000
108,576,5.0,1116979200
243,576,5.0,1349568000
108,577,4.0,1168387200
243,577,5.0,1349308800
575,578,3.0,1170720000
799,579,4.0,1115683200
724,579,5.0,1116979200
108,580,4.0,1131148800
674,581,4.0,1111363200
724,581,5.0,1112918400
413,582,4.0,1332892800
108,583,1.0,1137283200
243,584,1.0,1191628800
148,585,5.0,1175731200
169,586,5.0,1370131200
454,587,5.0,1260057600
454,588,5.0,1264204800
727,589,4.0,1201996800
986,590,5.0,1340323200
678,590,5.0,1020211200
315,590,5.0,1263513600
650,591,5.0,1372636800
108,592,4.0,1130198400
341,593,5.0,1152316800
273,594,3.0,1392854400
584,595,5.0,1139356800
23,595,5.0,1248825600
674,596,4.0,1284681600
880,597,5.0,1189555200
108,598,4.0,1088121600
312,599,5.0,1367452800
893,600,5.0,1360195200
58,601,4.0,1259971200
743,602,5.0,1371859200
886,603,1.0,1157414400
2,604,3.0,1401753600
108,605,4.0,1204070400
413,606,4.0,1310515200
794,607,5.0,1140307200
115,607,3.0,1375142400
305,608,3.0,1120867200
724,609,5.0,1111276800
108,610,5.0,1127260800
327,611,5.0,1256169600
293,611,3.0,1253318400
724,612,3.0,1105056000
152,613,4.0,1391299200
427,614,5.0,1338076800
108,614,4.0,1403395200
184,615,4.0,963446400
727,616,5.0,1129852800
224,616,5.0,1156291200
741,617,4.0,1391126400
965,617,4.0,1227139200
889,617,1.0,1166745600
971,617,5.0,1243296000
891,618,4.0,1207699200
999,619,5.0,1202688000
507,620,5.0,1151539200
273,621,5.0,1313280000
340,621,5.0,1184457600
842,622,5.0,1335571200
999,623,4.0,1150848000
691,624,5.0,1381708800
465,625,4.0,1329955200
108,626,5.0,1249516800
108,627,5.0,1131494400
703,628,5.0,1212624000
314,629,3.0,1379980800
293,630,5.0,1338854400
635,631,5.0,1381708800
441,632,5.0,1222819200
120,633,5.0,1146960000
273,634,5.0,1313884800
614,635,3.0,1380931200
984,636,5.0,1328313600
645,636,2.0,1066089600
658,637,5.0,1258675200
823,638,3.0,1214697600
453,639,3.0,1235865600
724,640,5.0,1109894400
219,640,5.0,1236038400
726,641,5.0,1075680000
805,641,5.0,1285113600
119,641,5.0,998524800
637,641,5.0,1114473600
724,641,5.0,1105833600
678,641,4.0,998870400
56,641,4.0,998697600
471,641,5.0,1035504000
889,641,4.0,1062633600
661,642,5.0,1031270400
546,642,4.0,1031788800
474,642,5.0,1396396800
563,642,4.0,1032825600
96,642,4.0,1366675200
661,643,3.0,986342400
864,644,1.0,1128988800
546,645,1.0,1229126400
349,646,5.0,1351209600
341,647,5.0,1156636800
341,648,5.0,1190246400
769,649,5.0,1155340800
273,650,5.0,1325116800
305,651,4.0,1162252800
108,652,5.0,1139097600
108,653,5.0,1154476800
341,654,3.0,1182470400
822,655,5.0,1249171200
308,656,4.0,1054771200
213,656,5.0,1398211200
321,656,5.0,1145059200
115,656,3.0,1374710400
645,656,3.0,1236297600
751,656,3.0,1016755200
108,657,5.0,1236211200
801,658,5.0,1218412800
407,659,3.0,1155168000
730,660,4.0,1329004800
154,661,3.0,1367971200
120,661,4.0,1287187200
96,661,5.0,1343347200
946,662,4.0,1311206400
397,663,5.0,1243814400
232,664,3.0,1174953600
966,665,5.0,1388188800
727,665,5.0,1008806400
651,665,4.0,1285027200
471,665,4.0,1191196800
542,666,4.0,1291852800
108,667,3.0,1127088000
442,667,4.0,1124409600
305,668,2.0,1159056000
814,669,4.0,1245715200
914,669,2.0,1212451200
619,670,1.0,1329436800
727,671,4.0,1150934400
305,672,4.0,1293062400
674,672,4.0,1314230400
529,673,2.0,1184716800
894,674,5.0,1170720000
401,675,4.0,1240617600
236,676,3.0,1180396800
341,677,3.0,1215907200
454,678,4.0,1219363200
661,679,5.0,976406400
952,679,4.0,1350950400
508,680,2.0,1386201600
730,681,4.0,1230163200
471,682,3.0,1163116800
518,683,5.0,1302912000
725,684,5.0,1372982400
600,685,4.0,1348963200
25,686,5.0,1383091200
236,687,5.0,1173052800
156,688,2.0,1338854400
886,689,5.0,1387411200
150,690,5.0,1354406400
686,690,3.0,1275004800
293,691,5.0,1356566400
585,692,5.0,1327708800
729,693,5.0,1163030400
401,694,3.0,1179360000
137,695,5.0,1357344000
224,696,4.0,1001462400
23,697,2.0,1232928000
584,698,4.0,1171584000
584,699,3.0,1201564800
526,700,3.0,1189900800
905,700,5.0,1146960000
442,701,5.0,1099267200
930,702,3.0,977184000
805,703,5.0,1158624000
184,704,3.0,966297600
912,704,5.0,1247788800
664,705,2.0,1156809600
320,705,5.0,1012003200
546,706,5.0,1013731200
853,707,1.0,1338681600
751,708,3.0,976060800
213,709,1.0,1386547200
686,710,1.0,1375574400
258,711,5.0,1120867200
546,712,4.0,994809600
468,713,5.0,1076457600
207,714,5.0,1121472000
696,715,3.0,1353801600
320,716,5.0,1025222400
305,717,4.0,1131494400
275,718,5.0,1360540800
355,719,3.0,1056672000
305,720,4.0,1179532800
678,721,4.0,978912000
739,722,5.0,1399852800
546,723,5.0,1153699200
905,724,5.0,976320000
401,725,4.0,1160784000
427,726,3.0,1326153600
661,726,5.0,1000166400
305,726,5.0,1117238400
363,727,4.0,1143417600
645,728,2.0,1257897600
800,729,5.0,1105315200
726,730,5.0,1075766400
991,731,5.0,1168646400
164,731,5.0,1203811200
215,732,4.0,1397520000
308,733,5.0,1046736000
213,734,5.0,1383609600
915,735,4.0,1262044800
120,736,5.0,984614400
285,737,5.0,1045958400
563,738,5.0,1013644800
886,739,4.0,1395964800
905,740,5.0,1293408000
540,740,5.0,1303084800
854,741,5.0,1262649600
628,741,4.0,1209340800
678,742,3.0,984528000
703,742,1.0,966816000
292,743,5.0,1113955200
678,744,5.0,1156636800
727,745,5.0,1059004800
770,745,4.0,1031529600
905,746,4.0,1196553600
628,746,5.0,1268352000
621,747,4.0,1110931200
12,748,4.0,1038268800
381,749,5.0,933897600
858,750,5.0,1143504000
56,751,5.0,999993600
700,752,1.0,1166313600
724,753,4.0,1102377600
546,754,4.0,1145404800
628,755,2.0,1199836800
796,756,4.0,1174780800
280,757,2.0,968371200
293,757,4.0,1184198400
776,758,5.0,1383436800
258,758,5.0,1120867200
441,759,4.0,1242000000
471,760,4.0,1167436800
