userId,itemId,rating,timestamp
328,61,5.0,1301184000
819,62,5.0,1005177600
724,62,5.0,1102896000
166,62,5.0,1365033600
161,62,5.0,1366070400
686,63,1.0,1311465600
131,63,2.0,1321660800
292,64,5.0,1053388800
495,65,3.0,1365379200
693,66,5.0,1131494400
901,66,3.0,1394409600
937,67,5.0,1109462400
336,67,5.0,1212624000
696,67,5.0,1324771200
542,67,5.0,1168300800
445,67,4.0,1002758400
18,68,5.0,1168992000
88,69,2.0,1049932800
905,70,5.0,1020470400
823,71,5.0,1214006400
284,72,4.0,1078704000
385,72,4.0,1355702400
196,73,2.0,1094774400
108,73,5.0,989971200
788,74,2.0,1061251200
406,74,1.0,989971200
161,75,5.0,1382054400
70,75,4.0,1404864000
696,76,4.0,1138924800
115,76,4.0,1379203200
692,76,5.0,1140912000
468,77,4.0,1241481600
115,78,4.0,1378166400
712,79,5.0,1086566400
696,80,5.0,1155254400
922,81,5.0,1308009600
866,81,4.0,1394582400
445,81,4.0,1000598400
340,82,1.0,1220054400
89,83,3.0,1400457600
45,84,5.0,1246752000
242,85,5.0,1249948800
887,86,5.0,1295654400
115,87,3.0,1378684800
405,88,4.0,911260800
367,88,5.0,1286928000
120,89,5.0,968803200
803,89,4.0,1372896000
930,90,4.0,993254400
736,91,5.0,1090540800
398,91,5.0,1097971200
704,92,5.0,1257811200
690,93,4.0,975369600
823,93,5.0,1208649600
83,93,5.0,956620800
746,94,4.0,1151798400
789,95,4.0,1396224000
271,96,5.0,1175385600
83,96,2.0,956707200
922,96,5.0,1307836800
120,97,4.0,984787200
690,98,3.0,974592000
108,98,5.0,1219449600
484,98,3.0,1118188800
336,99,3.0,1213142400
225,99,4.0,1061337600
258,100,4.0,1140998400
511,101,5.0,1038787200
228,102,3.0,972777600
192,103,5.0,1397001600
696,103,4.0,1281830400
108,103,5.0,1150156800
724,104,5.0,1102809600
682,105,5.0,1011052800
120,106,5.0,1070668800
682,107,5.0,1056585600
696,108,4.0,1053734400
306,109,2.0,1149033600
406,110,4.0,990144000
444,111,5.0,1400198400
991,112,5.0,1168732800
468,113,2.0,1034640000
726,114,5.0,1007164800
449,114,4.0,1346716800
494,115,5.0,1402876800
108,115,5.0,995760000
747,115,1.0,1155772800
885,115,1.0,1150243200
264,115,5.0,1027209600
839,116,5.0,1179878400
637,116,5.0,1074556800
982,117,4.0,972864000
120,118,4.0,976579200
196,119,5.0,1057017600
663,119,3.0,1085961600
788,119,1.0,1063497600
142,120,5.0,1403654400
108,121,5.0,1286841600
929,122,5.0,1348358400
115,122,3.0,1378857600
696,123,4.0,1088467200
960,124,4.0,1364688000
696,124,4.0,1200268800
168,124,5.0,1375660800
33,125,5.0,1289174400
526,125,5.0,1189900800
266,125,5.0,1092268800
288,126,1.0,1395446400
336,126,3.0,1229817600
385,126,5.0,1355875200
115,126,3.0,1379635200
712,126,5.0,1086480000
120,127,4.0,1202515200
801,127,4.0,1395619200
350,128,5.0,1003276800
638,129,4.0,1147651200
676,130,4.0,1402876800
115,131,1.0,1377648000
196,132,5.0,1089590400
788,132,1.0,1096675200
742,132,4.0,1123372800
397,133,5.0,1243814400
513,134,5.0,959904000
690,135,5.0,974678400
712,136,3.0,1086566400
525,137,4.0,1366070400
603,137,5.0,1368316800
486,138,5.0,1397088000
543,138,5.0,1368662400
561,139,2.0,1195084800
360,140,4.0,1257984000
773,140,1.0,1272672000
738,140,4.0,1035676800
473,141,2.0,1123027200
924,142,4.0,1373587200
228,143,3.0,969321600
690,144,5.0,976233600
696,145,3.0,1022976000
690,146,3.0,976060800
912,146,5.0,1335052800
363,147,5.0,1155254400
696,147,3.0,1082937600
406,147,4.0,993686400
945,147,5.0,1026086400
385,147,5.0,1341014400
232,147,1.0,1387065600
145,147,4.0,994723200
513,147,3.0,1042588800
248,147,5.0,963792000
921,148,5.0,1127088000
534,149,5.0,1011916800
696,150,4.0,1093996800
427,151,2.0,1345507200
22,151,3.0,996537600
696,152,3.0,1118966400
228,153,1.0,969321600
984,154,5.0,1323993600
895,154,5.0,1385856000
826,154,5.0,1366761600
772,154,5.0,1358121600
23,155,4.0,1258848000
662,155,4.0,992304000
431,156,5.0,1383868800
842,156,5.0,1117065600
702,156,5.0,1393459200
204,157,5.0,1286582400
153,158,3.0,1273449600
918,159,5.0,1164758400
546,160,5.0,1019692800
336,161,4.0,1302825600
542,162,5.0,1180224000
690,163,2.0,975369600
343,164,5.0,1335312000
480,165,2.0,1066608000
686,165,5.0,1235606400
336,166,5.0,1303603200
115,166,4.0,1391385600
503,166,5.0,1163116800
686,166,5.0,1173139200
823,167,4.0,1209772800
108,168,5.0,1287964800
447,169,5.0,1105142400
108,169,4.0,1152489600
336,170,4.0,1357430400
696,170,5.0,989625600
131,170,5.0,1265587200
307,171,4.0,1338508800
891,171,5.0,1121126400
513,172,5.0,947635200
153,173,5.0,1003104000
891,174,5.0,1124323200
251,175,5.0,1152748800
167,175,5.0,980380800
111,176,5.0,1288569600
108,177,5.0,1186272000
553,178,5.0,1269648000
891,178,5.0,1248912000
686,178,5.0,1243641600
108,179,5.0,1366243200
115,179,4.0,1380067200
143,180,4.0,1385596800
449,180,5.0,1366588800
115,180,4.0,1378598400
350,181,5.0,1003276800
115,181,5.0,1376956800
513,181,4.0,940204800
108,182,5.0,1368230400
513,182,5.0,945216000
891,183,4.0,1132531200
431,183,5.0,1200528000
546,184,5.0,1083542400
120,184,5.0,1130025600
891,185,5.0,1127347200
108,185,5.0,1094515200
542,185,5.0,1178841600
406,186,1.0,1083024000
542,186,1.0,1168300800
362,187,4.0,1215129600
120,188,5.0,1154131200
307,189,5.0,1328054400
399,190,2.0,1249084800
167,191,5.0,980380800
408,191,4.0,1036022400
549,192,3.0,940723200
131,192,1.0,1339632000
562,193,5.0,1384387200
788,194,3.0,1089936000
511,195,5.0,1042848000
788,195,4.0,1062288000
982,196,4.0,972691200
808,197,5.0,1365465600
302,197,5.0,1360108800
108,197,5.0,1161820800
467,197,5.0,1385942400
235,197,5.0,1383523200
726,198,5.0,1009584000
542,198,5.0,1141257600
606,198,4.0,1156550400
791,199,1.0,1314403200
635,200,4.0,1381104000
726,201,5.0,1007251200
590,201,1.0,1004486400
637,201,5.0,1089763200
638,201,3.0,1147651200
108,202,4.0,1273881600
906,203,5.0,1377216000
252,203,5.0,1403913600
682,204,5.0,1059177600
503,205,3.0,1133308800
590,206,4.0,1008460800
788,206,5.0,1059868800
385,206,5.0,1351641600
629,206,5.0,1029456000
783,207,5.0,1355184000
676,208,5.0,1402876800
696,209,4.0,968630400
226,210,3.0,961718400
578,211,3.0,1378771200
542,212,4.0,1173830400
749,212,1.0,1267574400
779,213,1.0,1163635200
696,214,3.0,976320000
381,215,5.0,1031097600
721,215,5.0,1169078400
108,216,1.0,1288137600
219,217,5.0,1312848000
772,217,5.0,1358121600
905,218,5.0,959904000
199,219,5.0,1085184000
108,219,5.0,1157414400
406,219,4.0,993513600
697,219,5.0,1380931200
468,219,5.0,1034035200
115,219,4.0,1376956800
73,219,5.0,944092800
389,219,5.0,1397779200
980,219,2.0,1009324800
693,220,5.0,1393977600
406,220,5.0,1098662400
513,220,5.0,1131321600
712,220,4.0,1086566400
852,221,5.0,1374364800
110,221,5.0,1329523200
445,221,5.0,995500800
787,222,5.0,977788800
922,223,5.0,1308441600
10,223,5.0,1259452800
184,223,5.0,963446400
333,223,5.0,1075766400
336,223,5.0,1315008000
724,223,5.0,1103673600
237,223,5.0,1079568000
385,223,5.0,1360195200
43,223,5.0,1394928000
115,223,5.0,1388534400
806,223,1.0,1374451200
332,223,5.0,1335657600
945,224,4.0,1022284800
513,224,3.0,973468800
108,225,4.0,1283385600
937,226,3.0,1101945600
406,226,5.0,990489600
495,226,2.0,1363305600
248,226,5.0,963792000
21,227,5.0,960076800
982,228,1.0,966124800
852,229,3.0,1138752000
16,229,5.0,1383264000
328,229,5.0,1264118400
161,229,5.0,1326844800
676,230,5.0,1402876800
696,230,4.0,1096156800
385,230,5.0,1355529600
898,230,5.0,967593600
554,230,5.0,1399939200
178,230,5.0,1328486400
712,230,5.0,1086566400
336,231,4.0,1303171200
397,231,5.0,1238112000
3,231,5.0,1332201600
937,232,4.0,1114905600
937,233,4.0,1115683200
108,234,4.0,1050451200
546,234,5.0,1080518400
184,235,4.0,974937600
949,235,5.0,1369785600
186,236,5.0,1239148800
182,237,5.0,1381881600
59,238,4.0,984528000
115,238,3.0,1376784000
629,238,5.0,1029456000
866,238,5.0,1232236800
228,239,1.0,1012003200
682,240,4.0,961632000
399,240,4.0,1196208000
563,240,5.0,1004313600
696,241,3.0,1123977600
523,242,1.0,1163030400
788,243,3.0,1077062400
406,244,1.0,1076112000
590,245,5.0,1007942400
468,245,4.0,1067990400
115,245,5.0,1377302400
782,246,4.0,1063411200
487,246,1.0,971308800
59,246,5.0,976233600
385,246,5.0,1360800000
861,246,5.0,996364800
243,246,5.0,958435200
178,246,5.0,1352678400
905,247,5.0,950832000
108,248,5.0,1394323200
480,248,5.0,1115769600
336,248,5.0,1315180800
252,249,5.0,1403913600
219,249,5.0,1293753600
590,250,2.0,1008547200
788,250,2.0,1059868800
629,250,4.0,1029456000
788,251,5.0,1059609600
220,251,5.0,1127779200
629,251,5.0,1029456000
629,252,5.0,1029456000
629,253,4.0,1029456000
788,254,3.0,1059868800
115,254,2.0,1377648000
629,254,3.0,1029456000
783,255,5.0,1388016000
629,255,3.0,1029456000
940,256,3.0,1312848000
13,257,3.0,1052006400
788,257,3.0,1088899200
397,258,5.0,1384992000
960,259,4.0,1376179200
712,259,4.0,1086566400
33,260,5.0,1305331200
637,261,5.0,1086998400
696,261,3.0,1119830400
97,261,5.0,1379203200
458,261,1.0,1365206400
848,262,5.0,1349654400
753,263,5.0,1356134400
336,264,3.0,1208044800
838,264,5.0,1356220800
658,264,5.0,1269561600
885,264,2.0,1149379200
36,264,5.0,1355443200
438,264,5.0,1357171200
912,264,3.0,1356480000
923,265,4.0,1400544000
108,266,5.0,1020038400
787,266,5.0,1054512000
923,267,4.0,1404000000
788,268,2.0,1065657600
350,269,5.0,981417600
336,270,3.0,1209254400
542,270,5.0,1168214400
593,271,5.0,1363737600
342,271,5.0,1403827200
991,271,5.0,1168646400
625,272,4.0,1388102400
929,272,5.0,1347753600
385,272,4.0,1352073600
115,272,4.0,1377216000
705,272,4.0,1288915200
161,273,3.0,1339027200
724,274,5.0,1106697600
120,275,5.0,1004832000
367,276,5.0,1278288000
635,277,4.0,1361059200
754,277,5.0,1357689600
930,278,5.0,1053216000
431,279,3.0,1199750400
653,280,5.0,1289952000
517,280,5.0,1302825600
108,281,3.0,1366761600
664,282,4.0,1210550400
844,283,5.0,1189209600
887,284,5.0,1294876800
219,285,5.0,1205280000
431,286,5.0,1250294400
800,287,4.0,1144713600
661,288,5.0,1027382400
933,289,5.0,1324425600
553,290,4.0,1271116800
772,290,5.0,1358121600
629,291,5.0,1027814400
445,291,2.0,995328000
190,292,4.0,1357344000
120,293,5.0,1168041600
696,294,3.0,961113600
724,294,5.0,1111968000
696,295,3.0,961200000
982,295,4.0,965520000
431,296,4.0,1243641600
696,297,4.0,1080432000
991,297,5.0,1168646400
402,298,4.0,1274918400
108,298,5.0,1161129600
406,298,4.0,998870400
757,298,5.0,1053993600
661,299,5.0,1022630400
6,299,5.0,1145836800
664,299,5.0,1210377600
555,299,5.0,1366761600
168,299,4.0,1376870400
682,300,5.0,961372800
696,300,4.0,1042934400
406,300,2.0,982281600
237,300,1.0,1001376000
702,301,5.0,1359331200
399,302,1.0,1197072000
166,302,5.0,1365033600
968,303,5.0,1243036800
977,304,4.0,1209686400
719,305,5.0,1148515200
696,306,2.0,1149984000
782,307,4.0,1078531200
284,307,5.0,1083024000
862,307,5.0,1388793600
333,307,5.0,1062547200
336,307,5.0,1248739200
905,307,5.0,1078790400
115,307,4.0,1388448000
931,307,5.0,1392508800
866,308,5.0,1232150400
59,309,5.0,1003795200
788,309,3.0,1120953600
115,309,4.0,1377216000
243,309,5.0,992563200
467,310,5.0,1393545600
385,311,4.0,1338940800
435,312,4.0,1297382400
108,313,5.0,1156636800
937,314,3.0,1102723200
97,314,5.0,1368489600
458,314,5.0,1378771200
995,315,4.0,1332633600
435,315,5.0,1291766400
889,316,4.0,1055548800
788,317,3.0,1059609600
272,318,5.0,1359763200
900,318,5.0,1358208000
21,318,5.0,959126400
517,318,4.0,921628800
115,318,4.0,1377043200
699,318,4.0,1112918400
120,318,5.0,961286400
493,318,3.0,1177804800
712,318,5.0,1086566400
260,319,1.0,1080172800
805,320,5.0,1172534400
115,320,3.0,1379548800
333,321,5.0,1063756800
120,321,5.0,970963200
799,322,3.0,1107302400
704,322,5.0,1140652800
406,322,1.0,969580800
115,322,3.0,1377043200
596,322,1.0,967507200
944,322,1.0,1281916800
552,323,5.0,1157673600
108,324,4.0,1027555200
207,324,1.0,1312502400
637,325,5.0,1088553600
607,326,3.0,1360195200
635,326,2.0,1365120000
923,327,5.0,1383264000
237,328,5.0,1001376000
25,328,5.0,1370822400
171,328,4.0,1371945600
705,328,5.0,1374537600
663,329,2.0,1076198400
526,329,5.0,1178668800
336,329,4.0,1212624000
905,329,5.0,1010620800
408,329,5.0,1097971200
937,330,2.0,1048982400
406,331,1.0,989971200
742,331,3.0,1124841600
637,332,5.0,1078012800
900,332,5.0,1354233600
120,332,2.0,981849600
742,332,5.0,1222300800
704,333,5.0,1232409600
468,333,4.0,1043107200
171,334,5.0,1403740800
590,335,5.0,1024444800
791,335,1.0,1343692800
168,336,4.0,1376870400
115,337,4.0,1379548800
441,337,5.0,1095033600
108,338,5.0,1282003200
467,338,5.0,1369699200
178,339,4.0,1307318400
772,339,5.0,1358121600
912,340,4.0,1227312000
702,340,5.0,1394150400
762,341,4.0,1047600000
912,341,4.0,1184803200
682,342,5.0,1059868800
115,342,4.0,1379808000
705,342,4.0,1312243200
888,343,5.0,1233792000
320,343,5.0,1022544000
333,344,5.0,1064188800
108,344,5.0,1395532800
336,344,4.0,1305849600
115,344,5.0,1376956800
474,344,5.0,1365033600
243,344,5.0,1192492800
535,344,5.0,1106524800
65,345,5.0,1364256000
932,345,5.0,1126656000
318,346,5.0,1371168000
342,346,5.0,1403827200
115,346,4.0,1378598400
445,346,5.0,998438400
131,346,2.0,1385510400
115,347,3.0,1379808000
696,348,4.0,1122940800
110,348,5.0,1355788800
782,349,5.0,1063238400
922,349,5.0,1308355200
277,349,5.0,1388534400
553,349,5.0,1316217600
788,349,5.0,1065139200
333,349,4.0,1073865600
479,349,5.0,1357862400
336,350,2.0,1230336000
237,350,5.0,1071100800
739,350,5.0,1396483200
712,350,5.0,1086480000
692,350,5.0,1151712000
115,351,3.0,1382054400
889,351,4.0,1213574400
115,352,4.0,1378166400
237,353,5.0,1020211200
712,353,5.0,1086480000
702,353,5.0,1379721600
336,354,3.0,1224892800
51,354,5.0,1194220800
575,354,2.0,975283200
615,354,1.0,1335225600
336,355,4.0,1230595200
385,355,4.0,1357689600
712,356,5.0,1086566400
982,356,4.0,967248000
378,357,5.0,1387152000
937,358,4.0,1107043200
83,358,4.0,975283200
712,358,4.0,1086480000
336,359,3.0,1230681600
108,360,4.0,1240444800
686,361,4.0,1240444800
800,361,5.0,1010793600
178,362,5.0,1352678400
885,362,2.0,1148688000
788,363,4.0,1088640000
866,364,3.0,1334966400
853,365,5.0,1328313600
905,365,5.0,1109289600
696,366,4.0,1014163200
937,367,4.0,1104105600
761,367,5.0,1399939200
161,367,5.0,1366070400
422,368,5.0,1355875200
953,369,5.0,1175126400
130,369,5.0,1301529600
788,370,5.0,1059436800
397,370,5.0,1243814400
616,371,5.0,1268438400
278,371,5.0,1338422400
637,371,5.0,1286668800
51,371,5.0,1189641600
115,371,3.0,1377043200
756,372,5.0,1166659200
788,373,4.0,1088899200
513,373,5.0,950486400
424,374,5.0,1325635200
30,375,5.0,1386201600
465,376,3.0,1284336000
788,377,5.0,1062374400
336,377,4.0,1316304000
692,377,5.0,1159142400
444,378,5.0,1398297600
937,378,5.0,1091059200
634,378,4.0,1350259200
887,378,4.0,1316563200
342,378,5.0,1347321600
144,378,5.0,1244419200
542,378,5.0,1145145600
391,378,5.0,1263340800
468,378,4.0,1036886400
108,379,4.0,1240790400
891,380,4.0,1107302400
44,381,2.0,984787200
682,382,5.0,1062806400
468,382,2.0,1064361600
115,382,4.0,1378425600
724,383,4.0,1106784000
251,384,3.0,1152230400
593,385,5.0,1357689600
860,386,5.0,1087430400
677,386,2.0,1127088000
514,387,3.0,1362873600
696,388,4.0,1012694400
747,389,5.0,1160352000
599,389,3.0,1296950400
647,390,5.0,1389139200
879,391,1.0,1024444800
115,392,3.0,1378684800
336,393,3.0,1340668800
342,394,4.0,1403827200
475,395,5.0,1102809600
921,396,5.0,1145491200
783,397,5.0,1355184000
168,397,5.0,1384646400
946,398,4.0,1365206400
813,398,4.0,1174003200
996,399,4.0,1314316800
108,400,5.0,1296345600
186,400,5.0,1239408000
251,401,3.0,1242172800
789,401,5.0,1380758400
336,401,3.0,1231545600
937,402,2.0,1110758400
85,402,3.0,1245110400
982,403,4.0,1101600000
523,404,4.0,1211587200
937,405,5.0,1046304000
447,406,5.0,1216339200
232,407,2.0,1342915200
108,408,4.0,1365984000
108,409,4.0,1393891200
108,410,4.0,1364342400
696,410,4.0,1254614400
225,411,4.0,1048636800
918,411,4.0,1130284800
283,412,5.0,1364083200
482,413,1.0,1261699200
83,413,4.0,956707200
937,414,5.0,1116201600
628,414,4.0,1268697600
816,414,5.0,1113264000
120,414,5.0,968630400
986,415,3.0,1354752000
275,416,5.0,1360540800
696,416,4.0,965692800
513,416,5.0,979948800
219,416,5.0,1226707200
837,417,5.0,1370563200
955,417,5.0,1366588800
131,417,4.0,1316217600
184,418,5.0,966470400
602,418,5.0,952214400
166,418,5.0,1365033600
242,418,5.0,1142899200
945,419,4.0,1020816000
232,420,3.0,1319328000
406,421,2.0,983404800
695,422,5.0,1398729600
251,423,5.0,1223942400
108,423,4.0,1364601600
578,423,5.0,1332201600
702,423,5.0,1382227200
447,424,3.0,1189123200
937,425,4.0,1108684800
108,425,5.0,970531200
336,425,5.0,1316390400
468,425,4.0,1036886400
61,425,5.0,1200009600
982,426,4.0,1226188800
679,427,5.0,1073174400
590,427,1.0,1004486400
83,428,3.0,956707200
333,428,4.0,1062028800
288,428,5.0,1386547200
342,428,5.0,1348617600
696,429,4.0,1041897600
120,430,5.0,1305504000
115,431,4.0,1377302400
445,431,5.0,999216000
231,432,4.0,1342396800
108,433,1.0,1363737600
115,433,2.0,1377820800
108,434,5.0,1364947200
33,435,5.0,1329091200
251,436,4.0,1224547200
756,437,5.0,1166659200
724,437,5.0,1103414400
929,438,5.0,1351036800
637,438,5.0,1066262400
385,438,5.0,1352246400
186,438,5.0,1242864000
517,438,3.0,1292976000
643,438,3.0,1093824000
549,439,2.0,940723200
682,439,5.0,1060732800
385,439,4.0,1356825600
900,439,5.0,1327363200
115,439,4.0,1377302400
445,439,4.0,1001548800
789,440,5.0,1398643200
724,440,5.0,1111968000
927,440,5.0,1372809600
501,440,4.0,1394841600
788,441,3.0,1058745600
937,442,3.0,1109462400
590,442,5.0,1008028800
385,442,4.0,1355270400
912,442,2.0,1377993600
108,443,3.0,1163721600
876,444,5.0,1142208000
87,445,4.0,1389484800
468,445,5.0,1043884800
199,446,5.0,1064534400
43,446,4.0,1383523200
788,447,4.0,1089072000
406,448,2.0,1062201600
788,449,3.0,1079913600
416,450,5.0,1394668800
788,451,3.0,1120867200
115,452,3.0,1379030400
788,453,3.0,1092528000
930,454,4.0,995414400
563,454,5.0,1005177600
932,455,5.0,1140652800
955,455,5.0,1369872000
993,456,5.0,1398297600
947,456,1.0,1361491200
103,456,5.0,1038960000
438,456,1.0,1348790400
735,457,3.0,1389139200
468,457,4.0,1033516800
637,458,5.0,1061164800
385,458,4.0,1356307200
445,458,5.0,998352000
363,459,4.0,1136505600
336,459,2.0,1229212800
791,460,1.0,1276387200
602,461,4.0,952214400
679,462,5.0,998006400
679,463,5.0,998006400
671,464,3.0,1121990400
62,465,4.0,1011657600
374,466,5.0,969667200
108,467,4.0,1171670400
622,468,5.0,1203465600
969,468,5.0,1355961600
924,468,5.0,1397606400
36,468,5.0,1355443200
258,468,5.0,1117670400
108,469,5.0,1271635200
406,469,4.0,987120000
551,470,4.0,1383091200
696,470,3.0,1180656000
467,470,5.0,1396224000
272,471,5.0,1295136000
513,471,4.0,937180800
131,471,3.0,1323475200
258,472,5.0,1136073600
633,473,5.0,1362614400
905,473,5.0,1173139200
992,473,5.0,1253750400
75,474,3.0,1357084800
747,474,5.0,1160006400
172,474,5.0,1382054400
991,474,5.0,1168732800
866,474,5.0,1247097600
733,474,4.0,1379548800
810,475,5.0,1032825600
152,476,4.0,1193184000
363,477,4.0,1164844800
288,478,1.0,1386460800
696,478,5.0,1324771200
333,479,4.0,1082160000
385,479,4.0,1355702400
44,480,1.0,978134400
406,480,1.0,1048118400
550,481,5.0,984096000
905,481,5.0,1117584000
220,481,5.0,1099353600
979,482,5.0,1054512000
22,483,5.0,946252800
367,483,5.0,1275091200
788,484,5.0,1059436800
771,485,2.0,1233014400
991,485,4.0,1168646400
768,486,3.0,1100304000
682,486,5.0,1058572800
363,487,1.0,1170374400
108,488,3.0,1367107200
799,489,1.0,1115251200
905,489,4.0,954028800
575,489,1.0,1078272000
70,489,5.0,1404864000
336,490,5.0,1202601600
186,490,5.0,1270339200
268,490,4.0,1395014400
695,490,5.0,1389052800
997,491,4.0,1218758400
336,492,5.0,1325548800
794,492,4.0,1144972800
955,492,5.0,1363046400
363,493,5.0,1135728000
727,494,4.0,1114732800
194,494,2.0,1112400000
108,494,5.0,1232496000
336,494,5.0,1310083200
385,494,4.0,1354838400
554,494,5.0,1243555200
503,494,4.0,1133308800
199,495,5.0,1251763200
948,495,5.0,1134864000
251,495,4.0,1383436800
213,495,4.0,1399939200
55,495,5.0,1394928000
108,495,4.0,1273708800
747,495,5.0,1155772800
816,495,5.0,1140998400
787,495,2.0,1166659200
858,496,5.0,1140134400
344,497,5.0,1163030400
858,497,5.0,1166054400
647,498,5.0,1389139200
827,499,5.0,1364256000
108,499,1.0,1380326400
482,500,5.0,1357430400
791,500,1.0,1360108800
26,500,4.0,1233705600
98,500,2.0,1206144000
696,500,5.0,1233964800
406,500,2.0,1236211200
237,500,3.0,1214352000
545,500,5.0,1207958400
238,500,5.0,1388275200
508,500,5.0,1386201600
120,500,5.0,1195948800
293,500,5.0,1215561600
982,500,3.0,1221868800
957,501,5.0,1384300800
251,501,5.0,1224115200
336,501,5.0,1222560000
115,501,4.0,1378598400
1,502,5.0,1372377600
385,502,4.0,1355788800
595,503,5.0,1193184000
108,503,3.0,1369353600
336,503,3.0,1310342400
385,503,5.0,1345939200
328,503,5.0,1372118400
170,503,4.0,1401148800
726,504,5.0,1007251200
788,504,4.0,1105920000
696,504,3.0,1275177600
243,504,5.0,1356393600
877,504,5.0,1359763200
702,504,5.0,1400803200
819,504,2.0,1137283200
168,505,5.0,1384646400
803,505,5.0,1342828800
872,506,3.0,1350000000
427,507,4.0,1346976000
251,508,3.0,1368403200
108,508,1.0,1014076800
243,508,4.0,981763200
839,509,5.0,1179100800
332,509,5.0,1344729600
662,510,3.0,1013817600
110,511,5.0,1335657600
152,511,2.0,1260057600
982,511,4.0,966988800
336,512,1.0,1209081600
686,512,3.0,1240444800
336,513,5.0,1308787200
385,513,5.0,1351641600
232,513,1.0,1340496000
513,513,5.0,939168000
184,514,5.0,963619200
933,514,5.0,1383264000
917,514,5.0,1023926400
381,514,5.0,1031270400
30,514,5.0,1370390400
696,515,4.0,960076800
445,515,4.0,1000598400
637,516,5.0,1088553600
637,517,5.0,1077580800
115,517,4.0,1378339200
199,518,5.0,1028764800
682,518,5.0,1048896000
399,518,5.0,1198886400
336,518,5.0,1325548800
406,518,5.0,969580800
930,518,3.0,1054857600
171,518,4.0,1395446400
115,518,5.0,1375920000
61,518,4.0,1209772800
73,518,4.0,1372723200
637,519,4.0,1088380800
593,519,5.0,1358294400
442,519,1.0,1120867200
336,520,3.0,1248393600
800,520,3.0,1315353600
549,521,4.0,940723200
251,521,4.0,1114819200
637,521,5.0,1082419200
406,521,4.0,977097600
838,521,5.0,1217462400
246,521,4.0,1368403200
106,522,3.0,1394841600
308,523,4.0,1073088000
511,523,4.0,1038700800
399,523,1.0,1217894400
468,523,5.0,1034640000
